"10","1","Celecoxib","S1261","L1700-03",381.37,"169590-42-5","free base","COX","COX","","Mammalian","Metabolism-related","Celecoxib is a selective COX-2 inhibitor with IC50 of 40 nM.","C1(=CC=C(C=C1)S(N)(=O)=O)N2C(=CC(=N2)C(F)(F)F)C3=CC=C(C=C3)C",199,"http://www.selleckchem.com/products/Celecoxib.html","Neuronal Signaling",1,"a10","ENTER_SCREEN_NAME","Confluency",41.68021,45.25842,50.0317,53.93657,57.86463,64.08764,74.77266,78.72285,84.27512,89.23512,93.01302,94.20631,96.30505,97.54904,98.0725,98.65543,99.34496,99.27642,99.71899,99.90218,99.88747,99.9374,100,99.97968,100,"Sytox Green",2.320489,2.320489,3.712782,4.640978,6.497369,4.640978,6.961466,6.961466,6.497369,9.281956,13.45884,19.9562,41.3047,76.11204,114.6321,160.1137,221.3746,293.3098,315.5865,342.5042,378.2397,385.6653,415.8316,443.2134,468.2747,"NLS",281.7073,307.6968,347.6092,371.7423,405.6215,426.5059,474.3079,498.441,544.8508,584.2991,615.8577,665.5162,706.8209,749.0538,717.4952,728.6335,765.7613,730.0258,783.397,841.4092,817.2762,845.122,856.2604,897.101,960.2183
"11","1","Y-27632 2HCl","S1049","L1700-01",320.26,"129830-38-2","dihydrochloric","Autophagy;ROCK","ROCK1","Synthetic small molecule","Mammalian","Kinase","Y-27632 2HCl is a selective ROCK1 (p160ROCK) inhibitor with Ki of 140 nM; exhibits >200-fold selectivity over other kinases; including PKC; cAMP-dependent protein kinase; MLCK and PAK.","[C@@H]1(CC[C@@H](CC1)[C@@H](C)N)C(=O)NC2(C=CN=CC=2).Cl.Cl",199,"http://www.selleckchem.com/products/Y-27632.html","Cell Cycle",1,"a11","ENTER_SCREEN_NAME","Confluency",45.05526,51.4405,56.512,63.08016,71.80012,79.9553,85.77296,89.83539,95.50626,96.8046,98.21949,98.78992,99.25977,99.09412,99.23304,99.05959,99.14857,99.00738,99.33582,99.0685,99.36595,99.51536,99.35165,99.69806,99.65247,"Sytox Green",1.392293,1.392293,2.320489,2.320489,1.856391,3.712782,7.425564,10.21015,12.53064,13.92293,19.49211,34.34324,54.29944,84.00169,115.5603,156.401,216.2696,252.0051,283.5638,337.8632,366.6372,377.3115,380.5602,441.8211,412.1188,"NLS",353.1784,377.7756,413.9752,451.103,491.9436,534.6406,574.0889,606.5758,632.5652,657.1624,685.9365,721.2079,733.7386,748.1256,723.9925,722.6002,707.285,734.6667,724.9207,696.6108,714.2465,703.1081,715.1747,803.8173,818.2043
"12","1","Adapalene","S1276","L1700-03",412.52,"106685-40-9","free base","Others","Other","Synthetic small molecule","Mammalian","Other","Adapalene is a third-generation topical retinoid primarily used in the treatment of acne.","C1(=C(C=CC(=C1)C2=CC3=C(C=C2)C=C(C=C3)C(O)=O)OC)C45CC6CC(C4)CC(C5)C6",19,"http://www.selleckchem.com/products/Adapalene.html","Others",1,"a12","ENTER_SCREEN_NAME","Confluency",40.21925,42.36945,49.20535,52.61765,57.95292,65.54949,66.76835,71.87997,73.73742,74.46169,79.50153,82.87859,81.59628,77.19967,75.05305,74.14849,72.91603,75.59599,74.34308,74.90778,72.78515,73.2036,73.34155,78.57171,74.16626,"Sytox Green",2.784587,4.640978,6.497369,4.640978,5.105075,7.425564,10.67425,12.99474,18.09981,30.63045,50.12256,85.39399,130.4115,156.401,217.1978,266.8562,326.2607,376.3833,415.3675,423.2572,430.6827,440.4288,438.1083,474.772,433.9314,"NLS",277.9946,314.6583,338.7914,360.1399,389.8421,438.5724,413.5111,427.4341,423.2572,430.6827,417.2239,428.8263,421.8649,361.5322,322.5479,297.0226,273.3536,270.569,236.2258,226.9438,193.5288,187.9596,186.1032,208.844,180.0699
"13","1","Masitinib (AB1010)","S1064","L1700-01",498.64,"790299-79-5","free base","PDGFR;c-Kit","KIT;LYN;PDGFR","Synthetic small molecule","Mammalian","Kinase","Masitinib is a novel inhibitor for Kit and PDGFRA/Beta with IC50 of 200 nM and 540 nM/800 nM; weak inhibition to ABL and c-Fms. Phase 2/3.","C1(=C(C=C(C=C1)NC(=O)C2=CC=C(C=C2)CN3CCN(CC3)C)NC4=NC(=CS4)C5=CC=CN=C5)C",200,"http://www.selleckchem.com/products/Masitinib-(AB1010).html","Protein Tyrosine Kinase",1,"a13","ENTER_SCREEN_NAME","Confluency",42.21624,42.91859,47.04161,52.57287,55.52428,58.82471,65.772,69.57084,74.04702,77.30058,78.92303,79.54147,80.26925,83.59795,81.74769,81.35734,79.57206,73.939,74.7433,73.43881,72.93359,72.17983,70.62335,65.75797,69.26827,"Sytox Green",3.248684,5.105075,4.640978,5.105075,3.712782,4.640978,11.13835,9.281956,14.38703,24.13308,26.91767,45.48158,60.79681,114.6321,153.1523,191.2083,239.4744,293.7739,342.0401,350.3938,350.3938,342.5042,323.0121,275.6741,292.8457,"NLS",301.6635,320.2274,340.1837,371.7423,394.4831,399.1241,439.9647,452.4953,475.7002,497.9769,514.6844,501.6897,508.6512,518.3972,484.054,477.5566,450.6389,390.7703,374.5269,339.7196,323.4761,300.7354,285.8842,273.3536,288.2047
"14","1","Budesonide","S1286","L1700-03",430.53,"51333-22-3","free base","Others","Glucocorticoid Receptor","Synthetic small molecule","Mammalian","Receptor","Budesonide is a glucocorticoid steroid for the treatment of asthma; non-infectious rhinitis.","C1C(C=C2[C@](C=1)([C@]3([C@@](CC2)([C@]4([C@](C[C@H]3O)([C@@]5([C@@H](C4)O[C@](O5)(CCC)[H])C(CO)=O)C)[H])[H])[H])C)=O",199,"http://www.selleckchem.com/products/Budesonide.html","Others",1,"a14","ENTER_SCREEN_NAME","Confluency",39.46473,43.2836,49.91525,54.26157,59.48338,67.85304,68.03679,73.67651,77.98823,83.23862,88.98934,91.99229,95.82055,95.38771,96.76205,97.42636,98.16685,98.89975,99.32747,99.46561,99.30592,99.68445,99.63528,99.93251,99.76017,"Sytox Green",15.77932,14.38703,15.31523,10.67425,8.817858,8.35376,10.21015,7.889662,6.961466,7.889662,11.13835,10.67425,19.9562,25.98948,51.97895,90.49906,131.3397,164.7547,221.8387,257.5742,280.7791,292.8457,294.7021,270.569,304.9122,"NLS",274.2818,283.0996,312.3378,340.1837,363.8527,407.0137,445.0698,473.3797,514.6844,558.3096,600.0784,684.5442,725.8489,694.2903,707.285,733.7386,718.4233,788.5021,791.7508,796.8559,774.1151,817.2762,836.3042,967.1797,845.122
"15","1","ZSTK474","S1072","L1700-01",417.41,"475110-96-4","free base","PI3K","PI3K","Synthetic small molecule","Mammalian","Kinase","ZSTK474 inhibits class I PI3Kisoforms with IC50 of 37 nM; mostly PI3Kδ. ","N1=C(N=C(N=C1N2CCOCC2)N3C4=C(N=C3C(F)F)C=CC=C4)N5CCOCC5",50,"http://www.selleckchem.com/products/ZSTK474.html","PI3K/Akt/mTOR",1,"a15","ENTER_SCREEN_NAME","Confluency",39.40324,37.10855,35.74775,35.69213,36.59827,36.18084,37.98967,37.47292,37.77422,39.04502,38.59092,37.97869,37.52349,38.76216,38.68528,38.66608,38.13923,36.37316,37.51734,37.08326,36.48865,36.3764,36.51883,36.06198,35.61822,"Sytox Green",1.392293,5.105075,10.67425,22.74079,47.80207,71.47105,96.06824,127.1628,147.119,184.2468,195.8493,208.844,198.1698,223.6951,224.1592,225.0874,216.7337,206.9876,219.5182,206.5235,200.0261,195.8493,184.2468,176.8212,177.2854,"NLS",307.6968,322.5479,311.4096,311.8737,297.0226,291.4534,279.3869,253.3974,235.2976,214.4132,198.6339,185.6391,171.2521,167.0752,162.4342,155.9368,148.0472,138.7652,131.8038,126.2346,118.809,116.9526,115.5603,109.5271,107.2066
"16","1","Floxuridine","S1299","L1700-03",246.19,"50-91-9","free base","DNA/RNA Synthesis","Thymidylate synthase ","","Mammalian","Metabolism-related","Floxuridine is a prodrugs of floxuridine and an oncology agent with an GI50 of 5.1 muM for the inhibition of MDCK/PEPT1.","O1[C@@H]([C@H](C[C@H]1N2C=C(C(NC2=O)=O)F)O)CO",199,"http://www.selleckchem.com/products/Floxuridine.html","DNA Damage",1,"a16","ENTER_SCREEN_NAME","Confluency",48.06351,50.65595,56.12523,62.56804,65.82539,69.35069,72.83652,73.95922,74.17868,75.63605,76.39457,76.65935,75.56882,71.88826,70.86159,68.18751,65.52132,63.8402,63.33104,60.1226,56.85446,56.29214,57.89282,55.92221,54.2671,"Sytox Green",5.105075,3.712782,5.569173,3.712782,6.033271,6.961466,8.35376,9.281956,16.70752,22.27669,34.80733,51.97895,76.57613,102.1015,140.1575,181.4622,215.3414,245.0436,288.6688,297.4867,312.3378,333.6863,356.8912,372.6705,372.2064,"NLS",324.8684,352.2502,387.0575,420.0085,415.8316,412.5829,401.4446,388.4498,350.8579,303.5199,275.21,238.0822,224.1592,209.7722,195.8493,180.0699,179.6058,179.1417,170.3239,160.5778,155.9368,158.2573,149.9036,140.6216,131.3397
"17","1","Belinostat (PXD101)","S1085","L1700-01",318.35,"414864-00-9","free base","HDAC","HDAC","Synthetic small molecule","Mammalian","Epigenetic modifier","Belinostat (PXD101) is a novel HDAC inhibitor with IC50 of 27 nM; with activity demonstrated in cisplatin-resistant tumors. Phase 1/2.","C1(=CC=CC(=C1)/C=C/C(NO)=O)S(NC2=CC=CC=C2)(=O)=O",201,"http://www.selleckchem.com/products/Belinostat.html","Epigenetics",1,"a17","ENTER_SCREEN_NAME","Confluency",39.12819,42.60403,46.55511,52.45088,56.61382,58.3698,60.22436,58.58365,53.63437,48.52584,43.69854,39.32258,36.02716,34.51329,32.61134,31.94601,31.24447,29.68805,29.79817,28.10095,28.17769,27.64098,26.62963,26.88529,26.40867,"Sytox Green",4.640978,2.784587,3.712782,11.13835,16.70752,35.27143,58.47632,86.32218,122.9859,161.0419,194.9211,213.9491,250.1487,286.8124,303.0558,311.8737,309.0891,277.0664,272.4254,228.3361,187.0314,144.7985,119.7372,98.85282,79.36072,"NLS",259.4307,293.3098,318.3711,320.6916,313.7301,288.2047,289.1329,258.0384,234.8335,222.7669,192.6006,160.5778,141.5498,107.2066,88.64268,74.71974,56.15583,40.8406,37.12782,28.30996,25.98948,19.49211,16.24342,20.8844,13.45884
"18","1","Costunolide","S1319","L1700-03",232.32,"553-21-9","free base","Telomerase","Farnsyl transferase;Telomerase","Natural product","Mammalian","Signaling-related","Costunolide; a natural sesquiterpene compound with multiple biological activities; inhibits FPTase with IC50 of 20 muM; also inhibits telomerase with IC50 of 65-90 muM.","C1C/C(=C/[C@@H]2[C@@H](CC/C(=C/1)C)C(C(O2)=O)=C)C",202,"http://www.selleckchem.com/products/Costunolide.html","DNA Damage",1,"a18","ENTER_SCREEN_NAME","Confluency",37.80365,39.51743,45.78283,50.23173,54.74656,58.88552,63.35916,68.17327,74.21136,78.94935,82.85733,87.97552,91.34926,91.61174,92.25117,92.62675,94.9305,94.78351,95.12378,95.15389,96.19521,97.44245,97.90015,98.74357,98.55886,"Sytox Green",8.817858,6.961466,6.033271,5.569173,5.105075,3.712782,6.497369,10.21015,9.281956,14.38703,25.98948,30.16636,51.05075,80.75301,129.0192,177.7495,231.5848,289.1329,332.294,361.9962,391.6985,429.2904,452.0312,476.6284,503.082,"NLS",253.3974,279.3869,320.2274,329.9735,353.1784,400.5164,417.688,435.7878,465.9542,491.9436,521.6459,565.2711,586.6196,590.7964,605.1835,605.1835,594.0452,594.9733,590.3323,631.173,633.0294,659.0189,706.8209,765.2972,732.3463
"19","1","LAQ824 (Dacinostat)","S1095","L1700-01",379.46,"404951-53-7","free base","HDAC","HDAC","Synthetic small molecule","Mammalian","Epigenetic modifier","LAQ824 (Dacinostat) is a novel HDAC inhibitor with IC50 of 32 nM and is known to activate the p21 promoter.","C1(=CC=C(C=C1)CN(CCO)CCC2=CNC3=C2C=CC=C3)/C=C/C(NO)=O",200,"http://www.selleckchem.com/products/LAQ824(NVP-LAQ824).html","Epigenetics",1,"a19","ENTER_SCREEN_NAME","Confluency",57.95293,60.91503,65.0433,69.51488,71.58654,70.00414,67.72471,58.85423,51.0159,43.28325,40.33391,36.84316,33.65805,34.83236,34.02721,33.45456,33.20166,31.33336,31.93232,31.23024,30.91767,30.59474,30.44604,27.75869,29.68675,"Sytox Green",17.63572,17.63572,22.27669,22.74079,58.94042,116.9526,160.1137,226.4797,328.1171,425.5777,513.7562,556.9173,560.6301,576.8735,560.6301,483.1258,375.9192,235.2976,168.4675,109.063,73.32745,58.94042,48.26617,35.73553,34.34324,"NLS",443.6775,482.1976,500.7615,497.0487,478.9489,413.9752,394.9472,346.2169,268.2485,194.457,122.5218,68.22237,44.55339,30.16636,16.24342,12.06654,5.569173,5.105075,4.640978,4.640978,2.784587,1.856391,1.856391,0.9281955,0.4640978
"20","1","Flumazenil","S1332","L1700-03",303.29,"78755-81-4","free base","GABA Receptor","GABA Receptor","","Mammalian","Receptor","Flumazenil is a benzodiazepine antagonist.","C1=C(C=C2C(=C1)N3C(CN(C2=O)C)=C(N=C3)C(=O)OCC)F",16,"http://www.selleckchem.com/products/Flumazenil.html","Neuronal Signaling",1,"a20","ENTER_SCREEN_NAME","Confluency",49.70878,51.44313,57.09142,64.4677,67.12283,72.39514,80.3022,85.70747,91.06618,95.23506,96.62418,97.52921,98.04907,99.05006,99.07576,99.21612,99.36698,99.3904,99.55735,99.5443,99.51439,99.75173,99.77059,99.77294,99.95033,"Sytox Green",1.856391,3.712782,3.712782,2.784587,2.320489,8.35376,7.425564,5.569173,6.033271,12.99474,24.59718,45.48158,74.71974,119.7372,170.788,227.4079,314.6583,355.963,431.1468,478.0207,513.7562,494.7282,522.11,545.3149,566.1993,"NLS",345.7528,393.0908,420.4726,462.2414,500.7615,511.4357,563.4147,591.7247,645.0959,692.4339,717.4952,749.5179,778.756,841.8734,846.0502,830.2709,774.1151,794.9995,825.1658,835.8401,792.679,846.9785,833.0555,915.6649,920.3058
"21","1","GDC-0879","S1104","L1700-01",334.37,"905281-76-7","free base","Raf","RAF","Synthetic small molecule","Mammalian","Kinase","GDC-0879 is a novel; potent; and selective B-Raf inhibitor with IC50 of 0.13 nM with activity against c-Raf as well; no inhibition known to other protein kinases.","C(CN1N=C(C(=C1)C2=CC=C3C(=C2)CCC/3=N/O)C4C=CN=CC=4)O",200,"http://www.selleckchem.com/products/GDC-0879.html","MAPK",1,"a21","ENTER_SCREEN_NAME","Confluency",42.20449,45.63992,50.7255,56.03959,59.80437,67.02523,73.37309,78.63664,85.80487,88.56004,92.00562,95.79672,96.54771,98.0736,98.83115,98.75413,99.16106,99.34667,99.39385,99.68487,99.49346,99.62712,99.72617,99.86163,99.84713,"Sytox Green",15.31523,15.77932,19.02801,12.06654,6.033271,8.35376,9.746053,7.889662,10.21015,14.85113,18.56391,30.16636,51.51485,89.57087,132.732,190.2801,245.5077,323.0121,384.7371,407.4778,449.2466,480.3412,500.2974,515.1485,526.751,"NLS",277.5305,298.879,348.0733,386.5934,419.0803,465.026,496.1205,537.4252,576.4094,615.3936,658.5547,717.0311,732.3463,767.6177,766.6895,761.5844,802.425,784.7893,783.8611,798.2482,801.0328,822.8453,878.073,952.3286,936.5493
